,Clearness Index Transition Probability Matrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.31,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.002,0.003,0.007,0.012,0.022,0.042,0.079,0.173,0.276,0.176,0.076,0.036,0.021,0.014,0.007,0.005,0.004,0.003,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.001,0.000,0.001,0.001,0.000,0.001,0.001,0.000,0.001,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.001,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
,0.32,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.002,0.005,0.006,0.011,0.021,0.041,0.081,0.171,0.278,0.164,0.076,0.039,0.019,0.012,0.009,0.008,0.007,0.004,0.002,0.002,0.002,0.003,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.001,0.000,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.001,0.002,0.000,0.001,0.001,0.000,0.001,0.001,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
,0.33,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.002,0.003,0.004,0.008,0.012,0.018,0.045,0.075,0.168,0.259,0.167,0.077,0.043,0.020,0.015,0.011,0.007,0.006,0.003,0.002,0.003,0.003,0.003,0.002,0.000,0.002,0.002,0.003,0.002,0.001,0.001,0.001,0.002,0.002,0.001,0.002,0.002,0.000,0.001,0.000,0.002,0.001,0.001,0.001,0.000,0.002,0.000,0.001,0.001,0.002,0.000,0.002,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001
,0.34,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.003,0.009,0.016,0.022,0.044,0.082,0.171,0.241,0.165,0.080,0.046,0.021,0.016,0.011,0.008,0.006,0.004,0.003,0.002,0.002,0.001,0.002,0.003,0.002,0.001,0.001,0.000,0.002,0.001,0.001,0.000,0.001,0.000,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.002,0.002,0.001,0.000,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.000,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.000,0.001,0.001,0.000,0.000,0.000
,0.35,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.000,0.002,0.004,0.007,0.008,0.016,0.024,0.042,0.075,0.156,0.263,0.159,0.073,0.038,0.027,0.013,0.010,0.009,0.008,0.003,0.005,0.003,0.003,0.002,0.004,0.002,0.003,0.003,0.003,0.001,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.000,0.001,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.001
,0.36,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.001,0.001,0.002,0.002,0.005,0.007,0.010,0.016,0.022,0.053,0.076,0.157,0.256,0.160,0.065,0.047,0.026,0.017,0.011,0.005,0.005,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.002,0.001,0.002,0.002,0.001,0.001,0.000,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.002,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.001,0.001,0.001,0.000,0.001,0.000,0.001,0.001,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.000,0.001,0.002
,0.37,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.002,0.002,0.003,0.005,0.011,0.017,0.027,0.044,0.072,0.165,0.231,0.163,0.076,0.041,0.026,0.016,0.013,0.008,0.009,0.005,0.004,0.004,0.005,0.004,0.003,0.001,0.001,0.002,0.003,0.002,0.002,0.003,0.002,0.000,0.001,0.001,0.001,0.002,0.002,0.000,0.002,0.001,0.001,0.000,0.002,0.001,0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.002,0.001,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.001
,0.38,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.001,0.001,0.002,0.001,0.005,0.006,0.005,0.012,0.018,0.028,0.047,0.085,0.155,0.229,0.159,0.064,0.041,0.028,0.015,0.012,0.008,0.006,0.006,0.005,0.005,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.000,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.000,0.001,0.003,0.001,0.000,0.001,0.000,0.001,0.001,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.002
,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.002,0.003,0.004,0.009,0.009,0.019,0.030,0.044,0.077,0.159,0.224,0.153,0.067,0.046,0.031,0.019,0.013,0.009,0.007,0.005,0.005,0.003,0.004,0.002,0.002,0.004,0.002,0.002,0.002,0.002,0.000,0.000,0.002,0.002,0.003,0.002,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.000,0.000,0.001,0.001,0.000,0.001,0.000,0.001,0.001,0.001,0.000,0.001,0.002,0.001,0.001,0.001,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.001
,0.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.001,0.002,0.001,0.001,0.002,0.003,0.003,0.004,0.007,0.014,0.019,0.032,0.054,0.082,0.156,0.208,0.140,0.075,0.043,0.024,0.020,0.012,0.009,0.007,0.007,0.007,0.004,0.004,0.003,0.004,0.003,0.003,0.002,0.001,0.002,0.002,0.002,0.003,0.001,0.001,0.002,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.000,0.001,0.000,0.000,0.001,0.001,0.000,0.002,0.001,0.001,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.001
,0.41,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.003,0.001,0.002,0.004,0.003,0.006,0.010,0.014,0.019,0.028,0.054,0.068,0.152,0.213,0.131,0.075,0.049,0.023,0.022,0.011,0.015,0.009,0.004,0.005,0.004,0.007,0.004,0.003,0.003,0.002,0.003,0.003,0.002,0.003,0.001,0.003,0.001,0.000,0.000,0.001,0.001,0.002,0.001,0.002,0.001,0.002,0.001,0.001,0.003,0.001,0.001,0.001,0.001,0.001,0.000,0.001,0.001,0.000,0.001,0.001,0.001,0.001,0.000,0.001,0.001,0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.004
,0.42,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.002,0.001,0.001,0.003,0.004,0.006,0.006,0.010,0.014,0.017,0.031,0.051,0.082,0.139,0.206,0.136,0.073,0.044,0.027,0.024,0.012,0.010,0.007,0.008,0.006,0.006,0.005,0.005,0.003,0.003,0.003,0.001,0.002,0.003,0.003,0.002,0.003,0.001,0.002,0.003,0.001,0.002,0.001,0.001,0.002,0.001,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.001,0.001,0.001,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.002
,0.43,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.001,0.003,0.003,0.004,0.004,0.004,0.009,0.008,0.015,0.014,0.034,0.047,0.081,0.149,0.190,0.130,0.073,0.045,0.031,0.023,0.013,0.011,0.011,0.005,0.006,0.006,0.005,0.004,0.005,0.004,0.004,0.003,0.005,0.002,0.002,0.002,0.001,0.002,0.001,0.002,0.003,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.002,0.002,0.000,0.001,0.000,0.001,0.000,0.002,0.000,0.002,0.002,0.000,0.001,0.002,0.000,0.001,0.000,0.000,0.001,0.001
,0.44,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.002,0.004,0.005,0.005,0.005,0.007,0.007,0.016,0.020,0.038,0.053,0.085,0.141,0.168,0.126,0.070,0.049,0.033,0.019,0.015,0.013,0.009,0.012,0.004,0.006,0.006,0.005,0.006,0.001,0.002,0.003,0.003,0.005,0.003,0.004,0.002,0.006,0.002,0.001,0.002,0.001,0.002,0.001,0.002,0.000,0.000,0.001,0.001,0.000,0.001,0.002,0.001,0.001,0.003,0.001,0.000,0.001,0.000,0.001,0.001,0.002,0.002,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.002
,0.45,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.003,0.000,0.001,0.002,0.003,0.002,0.004,0.006,0.003,0.004,0.006,0.006,0.009,0.011,0.014,0.022,0.029,0.048,0.084,0.129,0.175,0.131,0.067,0.044,0.030,0.023,0.015,0.010,0.010,0.008,0.007,0.005,0.003,0.004,0.005,0.003,0.004,0.003,0.003,0.002,0.004,0.004,0.003,0.000,0.004,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.001,0.001,0.003,0.002,0.003,0.002,0.001,0.000,0.000,0.001,0.001,0.003,0.000,0.002,0.001,0.001,0.002,0.002,0.000,0.000,0.001,0.000,0.000,0.000,0.001
,0.46,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.002,0.001,0.004,0.001,0.003,0.004,0.004,0.005,0.004,0.010,0.012,0.016,0.026,0.039,0.041,0.091,0.128,0.165,0.122,0.073,0.043,0.034,0.019,0.018,0.014,0.012,0.007,0.006,0.006,0.005,0.007,0.005,0.005,0.003,0.004,0.003,0.004,0.003,0.004,0.002,0.002,0.002,0.004,0.003,0.002,0.001,0.002,0.001,0.000,0.001,0.002,0.000,0.001,0.001,0.002,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0.001,0.001,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.003
,0.47,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.004,0.002,0.002,0.003,0.002,0.003,0.006,0.006,0.005,0.008,0.013,0.012,0.018,0.031,0.030,0.051,0.077,0.124,0.164,0.117,0.070,0.047,0.029,0.024,0.014,0.013,0.009,0.007,0.012,0.005,0.004,0.004,0.002,0.005,0.004,0.004,0.004,0.001,0.002,0.004,0.002,0.001,0.004,0.002,0.001,0.002,0.003,0.001,0.004,0.003,0.002,0.003,0.001,0.001,0.001,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.001,0.000,0.000,0.001,0.001,0.000,0.000,0.001,0.000,0.000,0.005
,0.48,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.001,0.002,0.004,0.006,0.006,0.006,0.009,0.010,0.010,0.013,0.014,0.025,0.041,0.044,0.087,0.118,0.143,0.122,0.072,0.043,0.039,0.022,0.013,0.013,0.009,0.008,0.011,0.004,0.004,0.004,0.004,0.005,0.006,0.003,0.002,0.002,0.004,0.003,0.003,0.002,0.001,0.001,0.002,0.004,0.002,0.003,0.002,0.004,0.002,0.000,0.002,0.002,0.001,0.000,0.003,0.000,0.002,0.001,0.002,0.004,0.002,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.006
,0.49,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.001,0.000,0.001,0.000,0.001,0.002,0.001,0.000,0.002,0.002,0.002,0.005,0.004,0.005,0.004,0.007,0.009,0.010,0.011,0.016,0.023,0.038,0.045,0.080,0.129,0.164,0.117,0.076,0.037,0.031,0.021,0.016,0.012,0.010,0.007,0.008,0.006,0.003,0.005,0.008,0.004,0.005,0.003,0.003,0.003,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.001,0.003,0.002,0.004,0.003,0.001,0.004,0.000,0.003,0.001,0.001,0.002,0.001,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.006
,0.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.001,0.001,0.000,0.001,0.002,0.003,0.003,0.002,0.005,0.006,0.006,0.007,0.010,0.012,0.015,0.015,0.025,0.027,0.048,0.074,0.122,0.142,0.119,0.064,0.042,0.034,0.026,0.020,0.018,0.013,0.008,0.012,0.013,0.006,0.002,0.006,0.002,0.002,0.004,0.003,0.004,0.004,0.002,0.003,0.003,0.003,0.003,0.003,0.001,0.001,0.002,0.003,0.002,0.003,0.002,0.001,0.005,0.001,0.002,0.002,0.001,0.002,0.001,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.000,0.005
,0.51,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.001,0.004,0.002,0.001,0.001,0.003,0.002,0.005,0.001,0.001,0.004,0.003,0.005,0.006,0.004,0.010,0.010,0.011,0.022,0.021,0.039,0.054,0.083,0.123,0.145,0.111,0.056,0.040,0.028,0.019,0.019,0.013,0.017,0.009,0.009,0.007,0.005,0.006,0.005,0.006,0.005,0.007,0.005,0.003,0.003,0.002,0.004,0.002,0.005,0.003,0.003,0.004,0.001,0.005,0.003,0.002,0.001,0.003,0.003,0.004,0.003,0.003,0.000,0.004,0.002,0.001,0.001,0.001,0.002,0.002,0.001,0.002,0.001,0.001,0.007
,0.52,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.001,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.002,0.004,0.005,0.004,0.006,0.008,0.008,0.007,0.011,0.010,0.013,0.020,0.028,0.036,0.048,0.066,0.101,0.159,0.117,0.062,0.046,0.030,0.030,0.015,0.012,0.008,0.011,0.008,0.010,0.006,0.004,0.005,0.005,0.003,0.004,0.004,0.002,0.004,0.003,0.002,0.003,0.004,0.004,0.005,0.004,0.001,0.003,0.001,0.003,0.001,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.000,0.001,0.000,0.001,0.002,0.001,0.001,0.002,0.005
,0.53,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.002,0.000,0.001,0.002,0.002,0.003,0.002,0.003,0.005,0.003,0.004,0.004,0.005,0.004,0.004,0.008,0.008,0.008,0.009,0.015,0.019,0.021,0.024,0.034,0.045,0.070,0.107,0.160,0.102,0.051,0.051,0.026,0.023,0.027,0.016,0.012,0.005,0.008,0.010,0.009,0.007,0.004,0.003,0.003,0.003,0.002,0.003,0.004,0.003,0.003,0.005,0.005,0.003,0.004,0.002,0.002,0.003,0.003,0.004,0.003,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.000,0.001,0.000,0.001,0.001,0.001,0.001,0.001,0.004
,0.54,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.001,0.000,0.001,0.001,0.002,0.001,0.001,0.000,0.000,0.003,0.002,0.003,0.003,0.002,0.007,0.003,0.004,0.003,0.007,0.004,0.008,0.007,0.008,0.010,0.017,0.013,0.022,0.018,0.036,0.059,0.074,0.096,0.122,0.098,0.069,0.039,0.030,0.026,0.022,0.020,0.014,0.006,0.012,0.006,0.004,0.005,0.007,0.007,0.005,0.007,0.005,0.003,0.004,0.002,0.003,0.003,0.002,0.004,0.002,0.004,0.002,0.003,0.002,0.002,0.005,0.002,0.003,0.005,0.002,0.002,0.002,0.004,0.003,0.002,0.001,0.002,0.002,0.000,0.001,0.005
,0.55,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.000,0.000,0.001,0.001,0.001,0.002,0.001,0.003,0.002,0.001,0.002,0.002,0.003,0.004,0.002,0.005,0.005,0.005,0.007,0.005,0.008,0.010,0.015,0.014,0.024,0.025,0.039,0.055,0.073,0.101,0.139,0.101,0.058,0.043,0.033,0.021,0.013,0.012,0.014,0.012,0.011,0.007,0.010,0.004,0.005,0.005,0.001,0.005,0.006,0.007,0.002,0.005,0.002,0.004,0.004,0.002,0.002,0.003,0.005,0.000,0.004,0.003,0.001,0.002,0.004,0.004,0.003,0.002,0.003,0.001,0.002,0.001,0.002,0.001,0.001,0.001,0.008
,0.56,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.002,0.001,0.002,0.001,0.001,0.004,0.002,0.002,0.005,0.003,0.005,0.006,0.004,0.008,0.005,0.010,0.010,0.007,0.011,0.013,0.022,0.023,0.026,0.032,0.051,0.071,0.101,0.116,0.092,0.064,0.044,0.032,0.020,0.017,0.020,0.015,0.008,0.009,0.011,0.008,0.005,0.004,0.003,0.007,0.005,0.006,0.003,0.003,0.003,0.005,0.004,0.005,0.005,0.004,0.004,0.001,0.001,0.007,0.003,0.004,0.002,0.004,0.002,0.002,0.002,0.001,0.001,0.003,0.001,0.001,0.002,0.002,0.005
,0.57,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.001,0.001,0.001,0.003,0.002,0.001,0.001,0.002,0.001,0.003,0.002,0.003,0.003,0.004,0.006,0.012,0.010,0.008,0.006,0.007,0.008,0.011,0.009,0.014,0.017,0.023,0.028,0.038,0.051,0.070,0.096,0.103,0.088,0.062,0.041,0.032,0.023,0.023,0.015,0.012,0.014,0.009,0.008,0.006,0.011,0.008,0.008,0.006,0.009,0.003,0.005,0.007,0.001,0.005,0.001,0.005,0.002,0.002,0.003,0.003,0.006,0.001,0.002,0.004,0.003,0.003,0.002,0.003,0.002,0.003,0.001,0.003,0.001,0.001,0.001,0.010
,0.58,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.001,0.001,0.000,0.001,0.002,0.003,0.002,0.003,0.002,0.002,0.003,0.003,0.003,0.002,0.006,0.003,0.006,0.008,0.008,0.005,0.014,0.009,0.008,0.012,0.013,0.013,0.021,0.029,0.033,0.051,0.062,0.090,0.125,0.090,0.058,0.051,0.031,0.023,0.020,0.018,0.011,0.009,0.014,0.008,0.009,0.009,0.005,0.006,0.004,0.005,0.006,0.002,0.006,0.004,0.004,0.003,0.006,0.003,0.004,0.004,0.004,0.001,0.003,0.003,0.001,0.004,0.001,0.001,0.004,0.002,0.000,0.002,0.000,0.003,0.001,0.014
,0.59,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.001,0.001,0.002,0.003,0.002,0.001,0.001,0.002,0.003,0.003,0.003,0.005,0.004,0.004,0.004,0.006,0.004,0.006,0.007,0.008,0.009,0.009,0.010,0.011,0.021,0.018,0.026,0.042,0.042,0.068,0.106,0.118,0.083,0.072,0.046,0.029,0.021,0.018,0.011,0.010,0.010,0.012,0.008,0.007,0.009,0.007,0.007,0.006,0.005,0.006,0.006,0.001,0.004,0.005,0.006,0.002,0.004,0.005,0.003,0.004,0.004,0.003,0.003,0.003,0.001,0.001,0.003,0.003,0.001,0.001,0.003,0.004,0.001,0.013
,0.6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.000,0.000,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.002,0.003,0.002,0.003,0.002,0.005,0.003,0.005,0.003,0.006,0.005,0.005,0.008,0.005,0.006,0.007,0.013,0.012,0.012,0.023,0.023,0.025,0.037,0.051,0.065,0.108,0.099,0.070,0.058,0.048,0.027,0.023,0.016,0.015,0.020,0.009,0.016,0.014,0.005,0.007,0.008,0.005,0.004,0.010,0.001,0.003,0.004,0.005,0.006,0.003,0.003,0.006,0.005,0.003,0.005,0.005,0.004,0.004,0.004,0.002,0.002,0.002,0.001,0.003,0.000,0.002,0.003,0.018
,0.61,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.001,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.003,0.002,0.002,0.003,0.002,0.003,0.003,0.001,0.006,0.003,0.005,0.003,0.006,0.008,0.008,0.009,0.017,0.012,0.012,0.010,0.010,0.017,0.020,0.022,0.035,0.048,0.071,0.098,0.099,0.084,0.063,0.046,0.028,0.023,0.024,0.018,0.017,0.008,0.013,0.010,0.011,0.004,0.003,0.009,0.006,0.006,0.007,0.006,0.001,0.003,0.002,0.003,0.003,0.008,0.002,0.003,0.006,0.003,0.003,0.002,0.001,0.001,0.002,0.003,0.000,0.003,0.001,0.003,0.011
,0.62,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.001,0.003,0.002,0.000,0.001,0.001,0.003,0.000,0.001,0.003,0.004,0.006,0.002,0.005,0.003,0.004,0.004,0.006,0.006,0.005,0.006,0.007,0.008,0.008,0.012,0.014,0.007,0.022,0.015,0.022,0.035,0.032,0.039,0.064,0.082,0.097,0.092,0.057,0.044,0.035,0.018,0.015,0.016,0.017,0.014,0.010,0.010,0.008,0.009,0.004,0.006,0.003,0.007,0.006,0.005,0.005,0.006,0.005,0.006,0.006,0.003,0.006,0.005,0.001,0.003,0.002,0.005,0.004,0.005,0.004,0.002,0.002,0.003,0.001,0.013
,0.63,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.001,0.003,0.003,0.001,0.001,0.002,0.005,0.002,0.003,0.003,0.000,0.004,0.003,0.005,0.003,0.005,0.006,0.005,0.010,0.007,0.003,0.007,0.009,0.008,0.010,0.017,0.023,0.016,0.026,0.022,0.049,0.065,0.084,0.112,0.084,0.053,0.051,0.037,0.020,0.016,0.024,0.018,0.006,0.011,0.010,0.005,0.011,0.006,0.007,0.008,0.009,0.005,0.003,0.006,0.006,0.005,0.007,0.007,0.004,0.002,0.003,0.003,0.002,0.005,0.004,0.001,0.003,0.003,0.001,0.003,0.002,0.017
